FIPS,combined_mort_y,female_mort_y,male_mort_y,Year,Days with AQI,Good Days,Moderate Days,Unhealthy Sensitive Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Ninetieth Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Latitude,Longitude
1097.0,63.0022359779487,51.9056077286984,80.879591583465,2010,363,0.743801652892562,0.2341597796143251,0.02203856749311295,0.0,0.0,0.0,140,71,40,0.0,0.0,0.5647382920110193,0.0,0.1928374655647383,0.2424242424242425,30.684572999999997,88.196568
1097.0,64.542212841417,53.0961333905699,82.8733926911456,2011,304,0.7072368421052632,0.2697368421052632,0.023026315789473683,0.0,0.0,0.0,122,80,42,0.0,0.0,0.6875,0.0,0.2434210526315789,0.06907894736842106,30.684572999999997,88.196568
2090.0,45.7313820578085,31.2441257097264,61.562576730610296,1980,356,0.6713483146067416,0.2247191011235955,0.06741573033707865,0.02808988764044944,0.008426966292134831,0.0,210,103,33,1.0,0.0,0.0,0.0,0.0,0.0,64.690832,146.599867
2090.0,45.5815995259826,31.952133350851497,61.2368432206474,1982,365,0.6931506849315069,0.1972602739726028,0.07123287671232878,0.0273972602739726,0.010958904109589041,0.0,216,108,24,1.0,0.0,0.0,0.0,0.0,0.0,64.690832,146.599867
2090.0,51.636862055384,44.4194434521128,62.6358172640843,1993,270,0.7037037037037037,0.2740740740740741,0.022222222222222227,0.0,0.0,0.0,143,76,35,0.6444444444444445,0.0,0.0,0.0,0.0,0.3555555555555556,64.690832,146.599867
2090.0,53.580148793159196,46.686369876518,64.1044235634704,1995,260,0.7307692307692307,0.2269230769230769,0.038461538461538464,0.003846153846153847,0.0,0.0,197,83,33,0.6423076923076924,0.0,0.0,0.0,0.0,0.3576923076923077,64.690832,146.599867
2090.0,53.600303178404104,47.92890391960711,62.611717333828295,1996,267,0.797752808988764,0.19850187265917604,0.003745318352059925,0.0,0.0,0.0,106,67,30,0.5842696629213483,0.0,0.0,0.0,0.0,0.4157303370786517,64.690832,146.599867
2090.0,54.964047750437096,50.4262604283072,62.4382435502285,1998,207,0.7777777777777778,0.21256038647342995,0.00966183574879227,0.0,0.0,0.0,128,70,34,0.8454106280193237,0.0,0.0,0.0,0.0,0.15458937198067632,64.690832,146.599867
2090.0,57.4495153475447,53.2174879027417,64.2835969724234,2000,242,0.6942148760330579,0.2603305785123967,0.033057851239669415,0.012396694214876032,0.0,0.0,169,81,32,0.5247933884297521,0.0,0.0,0.0,0.4710743801652893,0.004132231404958678,64.690832,146.599867
2090.0,58.2599201681919,55.9651699001132,62.6700418409441,2001,243,0.7201646090534979,0.2551440329218107,0.02469135802469136,0.0,0.0,0.0,133,77,31,0.4938271604938271,0.0,0.0,0.0,0.5061728395061729,0.0,64.690832,146.599867
2090.0,53.884385984598396,53.243205659641,55.507751750414286,2013,365,0.5397260273972603,0.29863013698630136,0.08493150684931508,0.07671232876712329,0.0,0.0,194,133,44,0.0,0.0,0.18904109589041096,0.0027397260273972607,0.7808219178082192,0.0273972602739726,64.690832,146.599867
4007.0,47.038995622074296,26.499813796617303,74.2255009985978,1980,366,0.2404371584699453,0.01092896174863388,0.1557377049180328,0.592896174863388,0.0,0.0,200,200,173,0.0,0.0,0.0,1.0,0.0,0.0,33.789618,110.81187
4007.0,48.6700703685958,27.646836824388103,75.69389724137321,1983,365,0.1726027397260274,0.1232876712328767,0.3397260273972603,0.3616438356164384,0.0027397260273972607,0.0,215,200,129,0.0,0.0,0.0,1.0,0.0,0.0,33.789618,110.81187
4007.0,50.8986797234286,30.35087314721089,76.949438972984,1985,365,0.10410958904109588,0.18904109589041096,0.336986301369863,0.3698630136986301,0.0,0.0,200,200,122,0.0,0.0,0.0,0.9808219178082191,0.0,0.019178082191780826,33.789618,110.81187
4007.0,53.91488533572121,33.869534976999304,79.02041325628821,1988,366,0.25956284153005466,0.24316939890710385,0.3524590163934426,0.1448087431693989,0.0,0.0,200,161,99,0.0,0.0,0.0,0.9672131147540984,0.01092896174863388,0.02185792349726776,33.789618,110.81187
4007.0,54.3581969149918,35.3751219270901,78.19063530956709,1990,305,0.4163934426229508,0.2459016393442623,0.2786885245901639,0.05901639344262295,0.0,0.0,200,136,60,0.0,0.0,0.0,0.8229508196721311,0.09508196721311477,0.08196721311475409,33.789618,110.81187
4007.0,62.15263773591129,46.3329885916309,82.4237966843633,1997,190,0.9105263157894736,0.08421052631578947,0.005263157894736842,0.0,0.0,0.0,102,50,33,0.0,0.0,0.33157894736842103,0.0,0.3842105263157895,0.2842105263157895,33.789618,110.81187
4007.0,67.6988133607688,55.2797730676581,83.3667387204947,2004,366,0.22131147540983606,0.33060109289617484,0.3825136612021858,0.06557377049180327,0.0,0.0,200,135,91,0.0,0.0,0.18032786885245905,0.7896174863387978,0.024590163934426236,0.00546448087431694,33.789618,110.81187
4007.0,69.7470342322374,56.744957188065214,86.12575684528092,2008,366,0.25136612021857924,0.3224043715846995,0.366120218579235,0.060109289617486336,0.0,0.0,200,140,90,0.0,0.0,0.21584699453551912,0.7595628415300546,0.008196721311475409,0.016393442622950817,33.789618,110.81187
4007.0,69.0300379204599,59.2454193624063,80.9023112943163,2011,365,0.2657534246575343,0.473972602739726,0.2493150684931507,0.010958904109589041,0.0,0.0,169,117,74,0.0,0.0,0.23835616438356164,0.589041095890411,0.0054794520547945215,0.16712328767123288,33.789618,110.81187
4007.0,67.4227723496714,55.8973130452878,81.1623202011844,2012,366,0.1448087431693989,0.4207650273224044,0.366120218579235,0.06830601092896177,0.0,0.0,200,132,92,0.0,0.0,0.22131147540983606,0.6857923497267759,0.00273224043715847,0.09016393442622953,33.789618,110.81187
6019.0,47.1518097285829,29.809955682776998,73.4554429157125,1980,366,0.19398907103825136,0.3524590163934426,0.2103825136612022,0.1366120218579235,0.10655737704918032,0.0,238,201,90,0.09836065573770493,0.3278688524590164,0.5737704918032787,0.0,0.0,0.0,36.761006,119.655019
6019.0,45.037668578607104,27.8777043660567,71.52839564557641,1982,365,0.2684931506849315,0.3671232876712329,0.18904109589041096,0.13424657534246576,0.0410958904109589,0.0,223,174,77,0.2328767123287671,0.16712328767123288,0.6,0.0,0.0,0.0,36.761006,119.655019
6019.0,45.3987098259745,30.2550321647175,69.1482619889987,1983,365,0.3616438356164384,0.33424657534246577,0.15342465753424658,0.12876712328767126,0.021917808219178082,0.0,218,164,61,0.18356164383561646,0.20821917808219176,0.6027397260273972,0.0054794520547945215,0.0,0.0,36.761006,119.655019
6019.0,45.699503575369995,30.585732267811107,69.4866161006955,1984,366,0.226775956284153,0.3633879781420765,0.1557377049180328,0.18032786885245905,0.07377049180327869,0.0,219,190,87,0.13387978142076504,0.1830601092896175,0.674863387978142,0.008196721311475409,0.0,0.0,36.761006,119.655019
6019.0,49.2497165345118,37.2857782882694,68.69785408343701,1991,365,0.2493150684931507,0.38904109589041097,0.1506849315068493,0.14520547945205478,0.06575342465753424,0.0,226,182,79,0.046575342465753435,0.2657534246575343,0.6383561643835617,0.0,0.0,0.04931506849315069,36.761006,119.655019
6019.0,50.0555874644051,39.225779625888,67.700053188055,1993,365,0.3452054794520548,0.32602739726027397,0.1780821917808219,0.12054794520547946,0.030136986301369864,0.0,217,164,68,0.08493150684931508,0.24383561643835616,0.6493150684931507,0.0,0.0,0.021917808219178082,36.761006,119.655019
6019.0,51.9826091165806,40.269450152259004,70.9184690267802,1994,365,0.3643835616438356,0.3479452054794521,0.15342465753424658,0.1232876712328767,0.010958904109589041,0.0,206,161,64,0.0821917808219178,0.3150684931506849,0.5671232876712329,0.0,0.0,0.03561643835616438,36.761006,119.655019
6019.0,54.9383821457273,47.214493377233495,67.2007575952102,2000,366,0.1366120218579235,0.33060109289617484,0.24316939890710385,0.2404371584699453,0.04918032786885247,0.0,227,183,112,0.00273224043715847,0.06557377049180327,0.6284153005464481,0.0,0.3005464480874317,0.00273224043715847,36.761006,119.655019
6019.0,52.463617889963295,47.954223408523596,59.5840891446023,2005,365,0.2876712328767123,0.3972602739726027,0.1917808219178082,0.1178082191780822,0.0054794520547945215,0.0,206,154,72,0.0,0.04383561643835617,0.5945205479452055,0.0,0.3589041095890411,0.0027397260273972607,36.761006,119.655019
6019.0,52.3095984110918,46.8112234727234,60.635264854737216,2006,365,0.22465753424657534,0.40821917808219177,0.2328767123287671,0.12876712328767126,0.0054794520547945215,0.0,208,156,80,0.0,0.04931506849315069,0.5342465753424658,0.0,0.4136986301369863,0.0027397260273972607,36.761006,119.655019
6019.0,51.4190052631871,47.6998510766386,57.1528047019112,2008,366,0.15027322404371585,0.4836065573770492,0.25136612021857924,0.09562841530054644,0.01912568306010929,0.0,228,153,84,0.0,0.01092896174863388,0.5191256830601093,0.0,0.4672131147540984,0.00273224043715847,36.761006,119.655019
6037.0,39.61508120628171,27.9405878792321,60.6411980774012,1980,366,0.016393442622950817,0.2021857923497268,0.2185792349726776,0.1284153005464481,0.4262295081967213,0.008196721311475409,386,278,168,0.19672131147540986,0.2540983606557377,0.5464480874316939,0.00273224043715847,0.0,0.0,34.196397999999995,118.26186200000001
6037.0,38.12717955486271,28.045493356662803,56.3700443966556,1983,365,0.030136986301369864,0.27945205479452057,0.2191780821917808,0.10136986301369864,0.3698630136986301,0.0,300,280,143,0.16164383561643836,0.3424657534246575,0.4931506849315068,0.0027397260273972607,0.0,0.0,34.196397999999995,118.26186200000001
6037.0,46.3570141482617,39.9410003671195,56.8065751774769,1998,365,0.14794520547945206,0.5287671232876713,0.1972602739726028,0.06027397260273973,0.06575342465753424,0.0,269,172,78,0.07671232876712329,0.5452054794520548,0.3561643835616438,0.0054794520547945215,0.01643835616438356,0.0,34.196397999999995,118.26186200000001
6037.0,45.902247448074,39.506794524149896,56.1902255989246,1999,365,0.046575342465753435,0.4931506849315068,0.3835616438356164,0.07397260273972603,0.0027397260273972607,0.0,203,140,97,0.03561643835616438,0.4547945205479452,0.2356164383561644,0.00821917808219178,0.2547945205479452,0.010958904109589041,34.196397999999995,118.26186200000001
6037.0,43.6984413307658,37.9698059347594,52.588061680881395,2002,365,0.09315068493150687,0.4164383561643836,0.28493150684931506,0.14520547945205478,0.06027397260273973,0.0,241,179,99,0.010958904109589041,0.15616438356164386,0.4383561643835616,0.0,0.3863013698630137,0.00821917808219178,34.196397999999995,118.26186200000001
6037.0,40.2688551374795,34.4102906677196,48.754991340359794,2008,366,0.08469945355191258,0.5819672131147541,0.185792349726776,0.12568306010928962,0.02185792349726776,0.0,227,172,84,0.0,0.18032786885245905,0.4453551912568306,0.00273224043715847,0.366120218579235,0.00546448087431694,34.196397999999995,118.26186200000001
6037.0,41.3203778215309,35.4476901169054,49.7761503965286,2009,365,0.09315068493150687,0.5835616438356165,0.19452054794520549,0.1178082191780822,0.010958904109589041,0.0,218,156,79,0.0,0.08493150684931508,0.4602739726027397,0.0,0.4383561643835616,0.01643835616438356,34.196397999999995,118.26186200000001
6041.0,46.5005341254848,39.148568889415,61.2296659494505,1980,366,0.7759562841530054,0.1912568306010929,0.032786885245901634,0.0,0.0,0.0,115,68,38,0.07103825136612021,0.6639344262295082,0.2650273224043716,0.0,0.0,0.0,38.051817,122.745974
6041.0,44.6993740201048,37.1768582326325,59.5991597829484,1981,365,0.9013698630136986,0.09315068493150687,0.0054794520547945215,0.0,0.0,0.0,112,50,38,0.0904109589041096,0.7698630136986301,0.13972602739726028,0.0,0.0,0.0,38.051817,122.745974
6041.0,43.8065078172715,37.4761243632115,56.2829067646593,1986,365,0.8465753424657534,0.14794520547945206,0.0054794520547945215,0.0,0.0,0.0,103,57,38,0.05753424657534247,0.8136986301369863,0.1178082191780822,0.0,0.0,0.010958904109589041,38.051817,122.745974
6041.0,42.5396809688053,37.744282369025605,51.4178209271048,1994,365,0.9260273972602739,0.07397260273972603,0.0,0.0,0.0,0.0,84,47,31,0.0,0.6109589041095891,0.24383561643835616,0.0,0.12876712328767126,0.01643835616438356,38.051817,122.745974
6041.0,41.312007891164704,38.0337297757272,47.03353416038429,1999,363,0.9228650137741048,0.0743801652892562,0.0027548209366391185,0.0,0.0,0.0,133,47,32,0.0,0.4628099173553719,0.42424242424242425,0.0,0.1019283746556474,0.011019283746556474,38.051817,122.745974
6041.0,41.4819080553289,38.019572565145396,47.391448100412,2001,365,0.9589041095890408,0.0410958904109589,0.0,0.0,0.0,0.0,84,42,30,0.0054794520547945215,0.4438356164383562,0.4328767123287671,0.0,0.11506849315068493,0.0027397260273972607,38.051817,122.745974
6051.0,39.8511839798661,26.733541898859,53.9367299138168,1980,190,0.8315789473684211,0.16842105263157894,0.0,0.0,0.0,0.0,91,59,24,1.0,0.0,0.0,0.0,0.0,0.0,37.915836,118.87516699999999
6051.0,39.190432361171496,26.7831254578639,52.77672455094071,1981,282,0.9716312056737588,0.02836879432624113,0.0,0.0,0.0,0.0,70,35,11,1.0,0.0,0.0,0.0,0.0,0.0,37.915836,118.87516699999999
6051.0,38.5870309093317,26.602817168988,51.650807970443495,1982,301,0.8471760797342193,0.1362126245847176,0.016611295681063124,0.0,0.0,0.0,140,59,35,0.5149501661129569,0.0,0.4850498338870432,0.0,0.0,0.0,37.915836,118.87516699999999
6051.0,39.3078113270136,27.748851664765397,52.4589776565891,1983,277,0.740072202166065,0.19494584837545129,0.06137184115523465,0.0036101083032490976,0.0,0.0,154,90,37,0.48014440433213,0.0,0.51985559566787,0.0,0.0,0.0,37.915836,118.87516699999999
6051.0,39.49169860355371,30.3211444320816,50.4883682519284,1987,348,0.5804597701149425,0.3045977011494253,0.11206896551724138,0.002873563218390805,0.0,0.0,164,105,46,0.09770114942528736,0.0,0.8448275862068966,0.0,0.0,0.05747126436781608,37.915836,118.87516699999999
6051.0,38.9085846757855,31.346702725728196,48.524197241249,1989,264,0.7878787878787878,0.1856060606060606,0.02651515151515152,0.0,0.0,0.0,122,67,37,0.125,0.0,0.5303030303030303,0.0,0.0,0.3446969696969697,37.915836,118.87516699999999
6051.0,38.9908036127409,32.6378040017297,47.302272319694396,1991,258,0.7209302325581395,0.26744186046511625,0.011627906976744186,0.0,0.0,0.0,108,77,37,0.2829457364341085,0.0,0.5038759689922481,0.0,0.0,0.2131782945736434,37.915836,118.87516699999999
6051.0,40.1465493122851,35.3272264786101,46.2494028703815,1993,363,0.6639118457300276,0.2865013774104683,0.0440771349862259,0.0,0.0,0.0,877,87,46,0.0881542699724518,0.0,0.8705234159779615,0.0,0.0,0.04132231404958678,37.915836,118.87516699999999
6051.0,40.8426083444769,37.3090293667554,45.321191161255705,1995,358,0.7681564245810056,0.2122905027932961,0.013966480446927372,0.00558659217877095,0.0,0.0,190,71,42,0.0782122905027933,0.0,0.8966480446927374,0.0,0.0,0.025139664804469275,37.915836,118.87516699999999
6051.0,41.227828844955,41.3530539401129,41.5975146893937,2001,356,0.6966292134831461,0.24719101123595505,0.0449438202247191,0.005617977528089888,0.002808988764044944,0.0,4378,93,37,0.21910112359550565,0.0,0.4887640449438202,0.0,0.11235955056179776,0.1797752808988764,37.915836,118.87516699999999
6051.0,37.847007809240296,38.7027672189178,37.3507101043283,2005,250,0.848,0.096,0.004,0.016,0.004,0.02,2004,66,17,0.0,0.0,0.0,0.0,0.256,0.7440000000000001,37.915836,118.87516699999999
6051.0,36.7113379028375,38.03899692981921,35.6816789826967,2006,269,0.8847583643122676,0.055762081784386616,0.022304832713754646,0.007434944237918215,0.0,0.007434944237918215,4196,55,15,0.0,0.0,0.0,0.0,0.10037174721189593,0.8996282527881041,37.915836,118.87516699999999
6051.0,35.9213856456057,38.408232965231,33.750200011356,2007,276,0.8768115942028986,0.07246376811594203,0.0036231884057971015,0.007246376811594203,0.0036231884057971015,0.0036231884057971015,9916,66,17,0.0,0.0,0.0,0.0,0.11594202898550725,0.8840579710144928,37.915836,118.87516699999999
6053.0,45.37159471065289,31.6424766373827,67.59549283812329,1980,366,0.8688524590163934,0.1092896174863388,0.01366120218579235,0.00546448087431694,0.00273224043715847,0.0,203,57,37,0.00546448087431694,0.2896174863387978,0.7049180327868853,0.0,0.0,0.0,36.240107,121.315573
6053.0,44.0027175904086,31.1681347976862,64.9347677191619,1981,365,0.9369863013698628,0.06301369863013699,0.0,0.0,0.0,0.0,100,47,37,0.0027397260273972607,0.3287671232876712,0.6657534246575343,0.0027397260273972607,0.0,0.0,36.240107,121.315573
6053.0,45.3487098787789,38.1492715621266,57.1990327426671,1994,365,0.9616438356164384,0.0273972602739726,0.00821917808219178,0.0027397260273972607,0.0,0.0,166,45,35,0.0,0.11506849315068493,0.8794520547945206,0.0,0.0,0.0054794520547945215,36.240107,121.315573
6053.0,45.807184017374404,41.0890731097232,53.0334024212516,2004,366,0.9344262295081968,0.05737704918032788,0.008196721311475409,0.0,0.0,0.0,129,47,35,0.0,0.06830601092896177,0.8879781420765027,0.0,0.024590163934426236,0.01912568306010929,36.240107,121.315573
6053.0,44.1693212525311,39.4094236470866,51.420117376316604,2005,365,0.9616438356164384,0.03835616438356165,0.0,0.0,0.0,0.0,84,45,35,0.0,0.05753424657534247,0.8849315068493151,0.0,0.0410958904109589,0.01643835616438356,36.240107,121.315573
6053.0,37.557480369924505,34.5490253460533,41.9636425948629,2013,365,0.873972602739726,0.12602739726027398,0.0,0.0,0.0,0.0,96,52,38,0.0,0.010958904109589041,0.6,0.0,0.3041095890410959,0.08493150684931508,36.240107,121.315573
6075.0,46.37869472810621,30.5835087935997,70.8450735432416,1980,366,0.7650273224043715,0.1994535519125683,0.03551912568306012,0.0,0.0,0.0,127,79,38,0.14207650273224046,0.6202185792349727,0.22131147540983606,0.016393442622950817,0.0,0.0,37.727239000000004,123.032229
6075.0,43.1061122369175,28.6984830738297,65.9517448061294,1983,365,0.7369863013698629,0.24383561643835616,0.019178082191780826,0.0,0.0,0.0,108,68,41,0.3808219178082192,0.5452054794520548,0.0684931506849315,0.0054794520547945215,0.0,0.0,37.727239000000004,123.032229
6075.0,38.4139664482793,29.2214958466378,51.93509394588629,2001,365,0.7972602739726027,0.16712328767123288,0.0273972602739726,0.00821917808219178,0.0,0.0,162,63,36,0.0027397260273972607,0.3041095890410959,0.3506849315068493,0.0,0.336986301369863,0.0054794520547945215,37.727239000000004,123.032229
6075.0,32.8947624183077,23.980805078818,44.8774443052113,2006,363,0.7272727272727273,0.26170798898071623,0.011019283746556474,0.0,0.0,0.0,147,63,38,0.0,0.1928374655647383,0.25895316804407714,0.0,0.5482093663911846,0.0,37.727239000000004,123.032229
6075.0,31.857118297651105,23.3841413702487,43.2140995674771,2007,365,0.7698630136986301,0.2164383561643836,0.0136986301369863,0.0,0.0,0.0,125,60,38,0.0,0.18904109589041096,0.2493150684931507,0.0,0.5616438356164384,0.0,37.727239000000004,123.032229
6075.0,31.0664964304662,22.8245739568158,42.0250071234816,2008,365,0.6109589041095891,0.3835616438356164,0.0054794520547945215,0.0,0.0,0.0,110,69,44,0.0,0.13972602739726028,0.2,0.0,0.6602739726027397,0.0,37.727239000000004,123.032229
6075.0,28.6445761069707,20.462379874750802,39.3938332456685,2010,365,0.6821917808219178,0.3095890410958904,0.00821917808219178,0.0,0.0,0.0,125,67,40,0.0,0.13972602739726028,0.26301369863013696,0.0,0.5945205479452055,0.0027397260273972607,37.727239000000004,123.032229
6083.0,42.0697578614617,29.3814616805889,63.5272647369563,1980,366,0.3497267759562841,0.5081967213114754,0.1174863387978142,0.01912568306010929,0.00546448087431694,0.0,213,108,61,0.08743169398907104,0.19398907103825136,0.6639344262295082,0.0546448087431694,0.0,0.0,34.537378000000004,120.03848500000001
6083.0,42.146199074882,32.1588868559502,59.2133589824603,1987,365,0.3452054794520548,0.4383561643835616,0.15616438356164386,0.052054794520547946,0.00821917808219178,0.0,239,133,64,0.12054794520547946,0.1095890410958904,0.7561643835616438,0.0136986301369863,0.0,0.0,34.537378000000004,120.03848500000001
6083.0,43.977671988518104,37.1926958436987,54.980673165633,1997,365,0.4712328767123288,0.4027397260273973,0.11506849315068493,0.00821917808219178,0.0027397260273972607,0.0,203,105,51,0.0027397260273972607,0.046575342465753435,0.9095890410958904,0.0027397260273972607,0.0,0.03835616438356165,34.537378000000004,120.03848500000001
6083.0,45.349386239477795,40.092216449801505,53.4524436776386,2002,365,0.547945205479452,0.3561643835616438,0.08767123287671233,0.00821917808219178,0.0,0.0,161,100,49,0.0,0.0,0.9726027397260274,0.0,0.024657534246575345,0.0027397260273972607,34.537378000000004,120.03848500000001
6083.0,44.03098726715421,40.1113208909426,50.0019047831939,2004,366,0.592896174863388,0.3551912568306011,0.04644808743169399,0.00546448087431694,0.0,0.0,192,87,48,0.0,0.01912568306010929,0.9398907103825136,0.0,0.04098360655737705,0.0,34.537378000000004,120.03848500000001
6083.0,40.9768211683826,37.10615285954921,46.798820445753,2006,365,0.6273972602739726,0.3287671232876712,0.0410958904109589,0.0027397260273972607,0.0,0.0,162,80,48,0.0,0.010958904109589041,0.9452054794520548,0.0,0.0410958904109589,0.0027397260273972607,34.537378000000004,120.03848500000001
6083.0,36.7012423856401,33.2906039108612,41.452124586465104,2012,366,0.6147540983606558,0.3770491803278688,0.008196721311475409,0.0,0.0,0.0,136,67,47,0.0,0.0,0.7486338797814208,0.01092896174863388,0.2404371584699453,0.0,34.537378000000004,120.03848500000001
6083.0,36.3405315124956,32.936436117627395,40.9401751377144,2014,365,0.6109589041095891,0.3698630136986301,0.0136986301369863,0.0054794520547945215,0.0,0.0,159,64,47,0.0,0.0054794520547945215,0.6767123287671233,0.0027397260273972607,0.2931506849315069,0.021917808219178082,34.537378000000004,120.03848500000001
6097.0,42.9684613867336,28.782937313259602,64.6884100494524,1980,366,0.8060109289617486,0.16666666666666666,0.01366120218579235,0.01366120218579235,0.0,0.0,174,68,38,0.1174863387978142,0.3743169398907104,0.5081967213114754,0.0,0.0,0.0,38.532574,122.945194
6097.0,42.8137273290914,29.037608436216697,64.1956690291764,1981,365,0.8986301369863013,0.10136986301369864,0.0,0.0,0.0,0.0,89,51,38,0.06301369863013699,0.3589041095890411,0.5780821917808219,0.0,0.0,0.0,38.532574,122.945194
6097.0,44.52469331723549,32.3217672429495,64.3365819705871,1986,365,0.8931506849315068,0.10136986301369864,0.0054794520547945215,0.0,0.0,0.0,126,51,33,0.08767123287671233,0.2931506849315069,0.6136986301369863,0.0,0.0,0.0054794520547945215,38.532574,122.945194
