"","X","Year","FIPS","combined_mort_y","female_mort_y","male_mort_y","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.Sensitive.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","Ninetieth.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.SO2","Days.PM2.5","Days.PM10","Latitude","Longitude","mean_mort_c","mean_mort_f","mean_mort_m"
"1",1,1980,36027,1.01196056067531,1.20168302139832,0.9246501644619,361,0.67590027700831,0.221606648199446,0.0941828254847646,0.00554016620498615,0.00277008310249307,0,201,101,33,0.10803324099723,0,0.296398891966759,0.595567867036011,0,0,41.755009,73.739951,43.4046518863119,24.4079629638738,73.6189262559761
"2",2,1980,12103,0.863170233020625,0.968921478183436,0.77960431924111,366,0.336065573770492,0.382513661202186,0.240437158469945,0.0409836065573771,0,0,200,125,63,0.26775956284153,0.0765027322404372,0.259562841530055,0.396174863387978,0,0,27.903122,82.739518,43.4046518863119,24.4079629638738,73.6189262559761
"3",3,1980,53063,1.28252119296735,1.38618037733022,1.24537466386573,366,0.0683060109289618,0.617486338797814,0.234972677595628,0.0628415300546448,0.0163934426229508,0,226,143,80,0.882513661202186,0,0.0136612021857923,0.103825136612022,0,0,47.620379,117.404392,43.4046518863119,24.4079629638738,73.6189262559761
"4",4,1980,34021,0.892461765150284,0.964440548033768,0.893845181230398,308,0.568181818181818,0.185064935064935,0.11038961038961,0.0974025974025974,0.038961038961039,0,230,169,46,0.149350649350649,0,0.685064935064935,0.165584415584416,0,0,40.282503,74.703724,43.4046518863119,24.4079629638738,73.6189262559761
"5",5,1980,6113,1.38705613044155,1.51952706172264,1.24869342867905,335,0.743283582089552,0.155223880597015,0.0626865671641791,0.0358208955223881,0.00298507462686567,0,203,101,40,0.0925373134328358,0,0.907462686567164,0,0,0,38.679268,121.903178,43.4046518863119,24.4079629638738,73.6189262559761
"6",6,1980,40049,0.831891130197928,0.641206917372955,0.895256918234483,226,0.973451327433628,0.0221238938053097,0.00442477876106195,0,0,0,103,31,0,0,0,0,1,0,0,34.70935,97.312723,43.4046518863119,24.4079629638738,73.6189262559761
"7",7,1980,34027,0.851854242677124,1.01282404958713,0.821383808766669,315,0.238095238095238,0.542857142857143,0.101587301587302,0.0761904761904762,0.0412698412698413,0,227,166,71,0.66031746031746,0,0.253968253968254,0.0857142857142857,0,0,40.858581,74.547427,43.4046518863119,24.4079629638738,73.6189262559761
"8",8,1980,47005,0.780333679781985,0.596105037483004,0.856507705560427,365,0.380821917808219,0.210958904109589,0.263013698630137,0.145205479452055,0,0,200,165,69,0,0,0,1,0,0,36.069253,88.071212,43.4046518863119,24.4079629638738,73.6189262559761
"9",9,1980,40109,0.980659526947594,1.00593265529592,1.00838725634086,366,0.622950819672131,0.314207650273224,0.0355191256830601,0.0245901639344262,0.00273224043715847,0,203,87,44,0.0163934426229508,0.505464480874317,0.478142076502732,0,0,0,35.554611,97.409401,43.4046518863119,24.4079629638738,73.6189262559761
"10",10,1980,12089,1.26696303308432,1.10765887680426,1.3245223728217,16,0.625,0.0625,0.25,0.0625,0,0,174,144,36,0,0,0,1,0,0,30.605926,81.764929,43.4046518863119,24.4079629638738,73.6189262559761
"11",11,1980,26063,0.687471929465544,0.61900822201756,0.675026786741626,366,0.729508196721312,0.19672131147541,0.046448087431694,0.0218579234972678,0.00546448087431694,0,224,87,41,0.0546448087431694,0.046448087431694,0.647540983606557,0.251366120218579,0,0,43.907616,82.857045,43.4046518863119,24.4079629638738,73.6189262559761
"12",12,1980,26049,1.00401245426651,1.07919691529219,0.988489002003465,365,0.816438356164384,0.131506849315068,0.0383561643835617,0.0136986301369863,0,0,161,71,31,0,0,0.679452054794521,0.32054794520548,0,0,43.021077,83.706372,43.4046518863119,24.4079629638738,73.6189262559761
"13",13,1980,21177,1.32470132528288,0.743906365321476,1.5720200218742,366,0.23224043715847,0.26775956284153,0.259562841530055,0.237704918032787,0.00273224043715847,0,201,198,101,0,0.00546448087431694,0.248633879781421,0.745901639344262,0,0,37.213816,87.134092,43.4046518863119,24.4079629638738,73.6189262559761
"14",14,1980,55031,0.778563397718236,0.790214187390857,0.774753273625617,162,0.938271604938272,0.0432098765432099,0.0185185185185185,0,0,0,129,44,28,0,0,1,0,0,0,46.463316,91.89258,43.4046518863119,24.4079629638738,73.6189262559761
"15",15,1980,21167,1.07812962672692,0.78159106306275,1.19170590134041,152,0.539473684210526,0.263157894736842,0.157894736842105,0.0394736842105263,0,0,177,122,49,0,0,1,0,0,0,37.812085,84.879695,43.4046518863119,24.4079629638738,73.6189262559761
"16",16,1980,6081,1.00156674823838,1.28249757465553,0.883352197390672,365,0.805479452054795,0.158904109589041,0.0301369863013699,0.00547945205479452,0,0,192,68,31,0.164383561643836,0.328767123287671,0.506849315068493,0,0,0,37.414664,122.371542,43.4046518863119,24.4079629638738,73.6189262559761
"17",17,1980,9007,0.770445027488249,0.900909590577718,0.730609186084661,164,0.420731707317073,0.231707317073171,0.115853658536585,0.103658536585366,0.128048780487805,0,267,218,67,0,0,1,0,0,0,41.434525,72.524227,43.4046518863119,24.4079629638738,73.6189262559761
"18",18,1980,5119,1.05274098831721,1.04352530955728,1.0962339484505,366,0.721311475409836,0.153005464480874,0.0765027322404372,0.046448087431694,0.00273224043715847,0,202,115,38,0,0.0683060109289618,0.90983606557377,0.0218579234972678,0,0,34.773988,92.316515,43.4046518863119,24.4079629638738,73.6189262559761
"19",19,1980,45043,0.785934292190418,0.744555363217366,0.800239010474564,178,0.893258426966292,0.0786516853932584,0.0168539325842697,0.0112359550561798,0,0,168,51,0,0,0,0,1,0,0,33.41753,79.300812,43.4046518863119,24.4079629638738,73.6189262559761
"20",20,1980,47065,0.917104728664944,0.897880529099002,0.976251955660223,360,0.622222222222222,0.191666666666667,0.138888888888889,0.0388888888888889,0.00833333333333333,0,208,129,43,0,0,1,0,0,0,35.159186,85.202296,43.4046518863119,24.4079629638738,73.6189262559761
"21",21,1980,18029,1.15821892391222,1.11794087409587,1.18100287584593,274,0.299270072992701,0.364963503649635,0.262773722627737,0.072992700729927,0,0,200,137,71,0,0,0,1,0,0,39.151491,84.97346,43.4046518863119,24.4079629638738,73.6189262559761
"22",22,1980,37129,0.962518028571502,1.03479236116648,0.999220465544463,126,0.571428571428571,0.285714285714286,0.126984126984127,0.0158730158730159,0,0,161,105,48,0,0,1,0,0,0,34.177466,77.871378,43.4046518863119,24.4079629638738,73.6189262559761
"23",23,1980,39027,1.03972174039157,0.989600257692358,1.08127297945017,167,0.646706586826347,0.137724550898204,0.107784431137725,0.0838323353293413,0.0239520958083832,0,214,151,32,0,0,1,0,0,0,39.414041,83.814542,43.4046518863119,24.4079629638738,73.6189262559761
