"","Unnamed..0","Year","FIPS","combined_mort_y","female_mort_y","male_mort_y","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.Sensitive.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","Ninetieth.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.SO2","Days.PM2.5","Days.PM10","Latitude","Longitude","mean_mort_c","mean_mort_f","mean_mort_m"
"1",1,1980,36027,69.7630115605699,64.1809312002747,76.5584952185744,361,0.67590027700831,0.221606648199446,0.0941828254847646,0.00554016620498615,0.00277008310249307,0,201,101,33,0.10803324099723,0,0.296398891966759,0.595567867036011,0,0,41.755009,73.739951,43.4046518863119,24.4079629638738,73.6189262559761
"2",2,1980,12103,70.0810533604673,63.3963382328823,78.4580674667751,366,0.336065573770492,0.382513661202186,0.240437158469945,0.0409836065573771,0,0,200,125,63,0.26775956284153,0.0765027322404372,0.259562841530055,0.396174863387978,0,0,27.903122,82.739518,43.4046518863119,24.4079629638738,73.6189262559761
"3",3,1980,53063,70.9660816686506,65.0583363708952,78.21180267865,366,0.0683060109289618,0.617486338797814,0.234972677595628,0.0628415300546448,0.0163934426229508,0,226,143,80,0.882513661202186,0,0.0136612021857923,0.103825136612022,0,0,47.620379,117.404392,43.4046518863119,24.4079629638738,73.6189262559761
"4",4,1980,34021,45.0158495042551,34.9437112875011,61.7544716459274,308,0.568181818181818,0.185064935064935,0.11038961038961,0.0974025974025974,0.038961038961039,0,230,169,46,0.149350649350649,0,0.685064935064935,0.165584415584416,0,0,40.282503,74.703724,43.4046518863119,24.4079629638738,73.6189262559761
"5",5,1980,6113,45.895789819728,37.2996048126643,59.3002492942838,335,0.743283582089552,0.155223880597015,0.0626865671641791,0.0358208955223881,0.00298507462686567,0,203,101,40,0.0925373134328358,0,0.907462686567164,0,0,0,38.679268,121.903178,43.4046518863119,24.4079629638738,73.6189262559761
"6",6,1980,40049,45.6234652833067,36.7088649164783,59.9338200230152,226,0.973451327433628,0.0221238938053097,0.00442477876106195,0,0,0,103,31,0,0,0,0,1,0,0,34.70935,97.312723,43.4046518863119,24.4079629638738,73.6189262559761
"7",7,1980,34027,45.0564721528906,36.7051122608784,57.5745307408082,315,0.238095238095238,0.542857142857143,0.101587301587302,0.0761904761904762,0.0412698412698413,0,227,166,71,0.66031746031746,0,0.253968253968254,0.0857142857142857,0,0,40.858581,74.547427,43.4046518863119,24.4079629638738,73.6189262559761
"8",8,1980,47005,43.5353590006507,35.5019187170463,55.0668676011342,365,0.380821917808219,0.210958904109589,0.263013698630137,0.145205479452055,0,0,200,165,69,0,0,0,1,0,0,36.069253,88.071212,43.4046518863119,24.4079629638738,73.6189262559761
"9",9,1980,40109,44.97788644924,36.5759208015709,57.8176151351623,366,0.622950819672131,0.314207650273224,0.0355191256830601,0.0245901639344262,0.00273224043715847,0,203,87,44,0.0163934426229508,0.505464480874317,0.478142076502732,0,0,0,35.554611,97.409401,43.4046518863119,24.4079629638738,73.6189262559761
"10",10,1980,12089,43.8945234830029,36.0966112952939,55.646556103579,16,0.625,0.0625,0.25,0.0625,0,0,174,144,36,0,0,0,1,0,0,30.605926,81.764929,43.4046518863119,24.4079629638738,73.6189262559761
"11",11,1980,26063,45.9795161420954,36.4281102436155,61.5403962604188,366,0.729508196721312,0.19672131147541,0.046448087431694,0.0218579234972678,0.00546448087431694,0,224,87,41,0.0546448087431694,0.046448087431694,0.647540983606557,0.251366120218579,0,0,43.907616,82.857045,43.4046518863119,24.4079629638738,73.6189262559761
"12",12,1980,26049,45.5105171709012,36.0988963555575,60.974154610411,365,0.816438356164384,0.131506849315068,0.0383561643835617,0.0136986301369863,0,0,161,71,31,0,0,0.679452054794521,0.32054794520548,0,0,43.021077,83.706372,43.4046518863119,24.4079629638738,73.6189262559761
"13",13,1980,21177,44.8938081152406,37.2748517969721,56.5992878355027,366,0.23224043715847,0.26775956284153,0.259562841530055,0.237704918032787,0.00273224043715847,0,201,198,101,0,0.00546448087431694,0.248633879781421,0.745901639344262,0,0,37.213816,87.134092,43.4046518863119,24.4079629638738,73.6189262559761
"14",14,1980,55031,44.1469455937442,36.1928076328537,55.3761162348974,162,0.938271604938272,0.0432098765432099,0.0185185185185185,0,0,0,129,44,28,0,0,1,0,0,0,46.463316,91.89258,43.4046518863119,24.4079629638738,73.6189262559761
"15",15,1980,21167,74.9233541848938,64.2212670467195,92.3361306097981,152,0.539473684210526,0.263157894736842,0.157894736842105,0.0394736842105263,0,0,177,122,49,0,0,1,0,0,0,37.812085,84.879695,43.4046518863119,24.4079629638738,73.6189262559761
"16",16,1980,6081,74.0248865927516,60.6398849937147,96.9710281700736,365,0.805479452054795,0.158904109589041,0.0301369863013699,0.00547945205479452,0,0,192,68,31,0.164383561643836,0.328767123287671,0.506849315068493,0,0,0,37.414664,122.371542,43.4046518863119,24.4079629638738,73.6189262559761
"17",17,1980,9007,72.1463094049476,57.1327271967329,98.9929634649002,164,0.420731707317073,0.231707317073171,0.115853658536585,0.103658536585366,0.128048780487805,0,267,218,67,0,0,1,0,0,0,41.434525,72.524227,43.4046518863119,24.4079629638738,73.6189262559761
"18",18,1980,5119,72.4882992371584,62.5226792982227,89.0981253127695,366,0.721311475409836,0.153005464480874,0.0765027322404372,0.046448087431694,0.00273224043715847,0,202,115,38,0,0.0683060109289618,0.90983606557377,0.0218579234972678,0,0,34.773988,92.316515,43.4046518863119,24.4079629638738,73.6189262559761
"19",19,1980,45043,73.5034775201925,61.7641750334637,93.1660292587597,178,0.893258426966292,0.0786516853932584,0.0168539325842697,0.0112359550561798,0,0,168,51,0,0,0,0,1,0,0,33.41753,79.300812,43.4046518863119,24.4079629638738,73.6189262559761
"20",20,1980,47065,75.0128396313778,61.6396877142525,97.9173441478786,360,0.622222222222222,0.191666666666667,0.138888888888889,0.0388888888888889,0.00833333333333333,0,208,129,43,0,0,1,0,0,0,35.159186,85.202296,43.4046518863119,24.4079629638738,73.6189262559761
"21",21,1980,18029,74.7246982641353,63.5428802376253,93.5973856203992,274,0.299270072992701,0.364963503649635,0.262773722627737,0.072992700729927,0,0,200,137,71,0,0,0,1,0,0,39.151491,84.97346,43.4046518863119,24.4079629638738,73.6189262559761
"22",22,1980,37129,73.9138734960025,64.7705317858954,89.2404390322019,126,0.571428571428571,0.285714285714286,0.126984126984127,0.0158730158730159,0,0,161,105,48,0,0,1,0,0,0,34.177466,77.871378,43.4046518863119,24.4079629638738,73.6189262559761
"23",23,1980,39027,73.3990544044656,62.369312801218,91.8434924109759,167,0.646706586826347,0.137724550898204,0.107784431137725,0.0838323353293413,0.0239520958083832,0,214,151,32,0,0,1,0,0,0,39.414041,83.814542,43.4046518863119,24.4079629638738,73.6189262559761
"24",24,1980,49021,73.298697277687,61.1190246638938,94.6104443260126,239,0.97907949790795,0.0209205020920502,0,0,0,0,56,29,14,0,0,0,1,0,0,37.882727,113.290059,43.4046518863119,24.4079629638738,73.6189262559761
"25",25,1980,6089,73.1779132682207,62.7571588230611,90.2662182591671,321,0.64797507788162,0.158878504672897,0.137071651090343,0.0560747663551402,0,0,179,133,40,0,0,1,0,0,0,40.760522,122.04355,43.4046518863119,24.4079629638738,73.6189262559761
"26",26,1980,12059,73.9106658711056,63.5486752810957,91.0055149190641,182,1,0,0,0,0,0,27,10,0,0,0,0,1,0,0,30.866222,85.812959,43.4046518863119,24.4079629638738,73.6189262559761
"27",27,1980,39017,62.4941037913828,52.4462276740208,76.8542527035954,366,0.521857923497268,0.325136612021858,0.122950819672131,0.0245901639344262,0.00546448087431694,0,216,107,49,0.00546448087431694,0.046448087431694,0.478142076502732,0.469945355191257,0,0,39.439915,84.565397,43.4046518863119,24.4079629638738,73.6189262559761
