"","X","Year","FIPS","combined_mort_y","female_mort_y","male_mort_y","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.Sensitive.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","Ninetieth.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.SO2","Days.PM2.5","Days.PM10","Latitude","Longitude","mean_mort_c","mean_mort_f","mean_mort_m"
"1",19381,2010,56005,1.51365280206901,1.74485980877436,1.29108225966665,365,0.610958904109589,0.380821917808219,0.00821917808219178,0,0,0,124,71,46,0,0.00547945205479452,0.536986301369863,0.0767123287671233,0.0520547945205479,0.328767123287671,44.241321,105.552029,59.492849832948,51.239050315328,71.7273847005526
"2",19382,2010,42125,0.946666253764169,0.959985722719759,0.946429224483811,365,0.405479452054795,0.567123287671233,0.0246575342465753,0.00273972602739726,0,0,154,80,54,0,0.00547945205479452,0.298630136986301,0.0273972602739726,0.668493150684932,0,40.200005,80.252132,59.492849832948,51.239050315328,71.7273847005526
"3",19383,2010,24005,0.73592747367976,0.818220778256088,0.655998506096957,361,0.637119113573407,0.268698060941828,0.0831024930747922,0.00831024930747922,0.00277008310249307,0,210,97,44,0.00277008310249307,0.160664819944598,0.698060941828255,0,0.138504155124654,0,39.443167,76.616569,59.492849832948,51.239050315328,71.7273847005526
"4",19384,2010,21145,1.21776580912212,1.16472082823443,1.30109864664612,365,0.619178082191781,0.361643835616438,0.0191780821917808,0,0,0,122,80,46,0,0.0465753424657534,0.545205479452055,0.0301369863013699,0.378082191780822,0,37.053688,88.712378,59.492849832948,51.239050315328,71.7273847005526
"5",19385,2010,36071,0.899764883981651,0.937052738658805,0.867729187007285,363,0.743801652892562,0.231404958677686,0.0220385674931129,0.00275482093663912,0,0,154,71,40,0,0,0.707988980716253,0,0.292011019283747,0,41.40241,74.306252,59.492849832948,51.239050315328,71.7273847005526
"6",19386,2010,12071,0.696193544280684,0.756452970781274,0.623036715868595,365,0.780821917808219,0.216438356164384,0.00273972602739726,0,0,0,101,60,41,0,0,0.695890410958904,0,0.293150684931507,0.010958904109589,26.552134,81.89225,59.492849832948,51.239050315328,71.7273847005526
"7",19387,2010,19163,1.09607007682766,1.09437934071582,1.11071623402714,365,0.375342465753425,0.608219178082192,0.0164383561643836,0,0,0,117,81,56,0,0,0.202739726027397,0,0.561643835616438,0.235616438356164,41.641679,90.62229,59.492849832948,51.239050315328,71.7273847005526
"8",19388,2010,24009,0.889250495286671,1.00600250539189,0.775304822343058,210,0.571428571428571,0.371428571428571,0.0380952380952381,0.019047619047619,0,0,182,90,47,0,0,1,0,0,0,38.521358,76.525864,59.492849832948,51.239050315328,71.7273847005526
"9",19389,2010,1003,0.926506779561607,0.891553463524245,0.935112935575667,274,0.686131386861314,0.291970802919708,0.0218978102189781,0,0,0,150,71,43,0,0,0.700729927007299,0,0.299270072992701,0,30.659218,87.746067,59.492849832948,51.239050315328,71.7273847005526
"10",19390,2010,42129,0.797780269780381,0.778371972062324,0.827466003134368,357,0.456582633053221,0.515406162464986,0.0252100840336134,0.00280112044817927,0,0,174,77,52,0,0,0.249299719887955,0,0.750700280112045,0,40.311068,79.466688,59.492849832948,51.239050315328,71.7273847005526
"11",19391,2010,48323,0.598976222510595,0.521469147697824,0.662731224637768,313,0.843450479233227,0.156549520766773,0,0,0,0,79,55,29,0,0,0,0,1,0,28.745217,100.311368,59.492849832948,51.239050315328,71.7273847005526
"12",19392,2010,29183,0.853364830995462,0.934053034054846,0.781539103760029,304,0.730263157894737,0.177631578947368,0.0822368421052632,0.00986842105263158,0,0,164,100,40,0,0.296052631578947,0.703947368421053,0,0,0,38.781102,90.674915,59.492849832948,51.239050315328,71.7273847005526
"13",19393,2010,54081,1.69624370860083,1.44836071357768,1.99496995170518,120,0.7,0.3,0,0,0,0,87,58,41,0,0,0,0,1,0,37.76247,81.264671,59.492849832948,51.239050315328,71.7273847005526
"14",19394,2010,12021,0.546980660711226,0.611778217918923,0.47277898069229,362,0.834254143646409,0.165745856353591,0,0,0,0,92,54,39,0,0,0.522099447513812,0,0.477900552486188,0,26.118713,81.400884,59.492849832948,51.239050315328,71.7273847005526
"15",19395,2010,6083,0.645052519818611,0.678003401792811,0.606696096385837,365,0.76986301369863,0.210958904109589,0.0191780821917808,0,0,0,143,65,44,0,0.00273972602739726,0.819178082191781,0,0.175342465753425,0.00273972602739726,34.537378,120.038485,59.492849832948,51.239050315328,71.7273847005526
"16",19396,2010,41029,1.01937042517014,1.08551808784002,0.949619677601048,365,0.813698630136986,0.186301369863014,0,0,0,0,93,58,36,0,0,0.405479452054795,0,0.591780821917808,0.00273972602739726,42.411782,122.675797,59.492849832948,51.239050315328,71.7273847005526
"17",19397,2010,22071,0.685719740132875,0.65624430458892,0.714696414485226,365,0.717808219178082,0.271232876712329,0.010958904109589,0,0,0,140,63,41,0,0,0.561643835616438,0,0.438356164383562,0,30.068636,89.939007,59.492849832948,51.239050315328,71.7273847005526
"18",19398,2010,21139,1.36034502057168,1.4079126745479,1.30568172065037,357,0.840336134453782,0.156862745098039,0.00280112044817927,0,0,0,108,61,37,0,0,0.686274509803922,0.313725490196078,0,0,37.209517,88.363426,59.492849832948,51.239050315328,71.7273847005526
"19",19399,2010,37035,1.26927195028882,1.31548587913944,1.2338671050494,363,0.59228650137741,0.40771349862259,0,0,0,0,88,64,45,0,0,0,0,1,0,35.663182,81.214151,59.492849832948,51.239050315328,71.7273847005526
"20",19400,2010,21195,1.93258139536337,1.65048019665582,2.24013173043527,345,0.736231884057971,0.257971014492754,0.00579710144927536,0,0,0,105,64,43,0,0,0.489855072463768,0,0.510144927536232,0,37.482067,82.402869,59.492849832948,51.239050315328,71.7273847005526
"21",19401,2010,55123,0.737425695500451,0.590324192217786,0.867603413560108,216,0.898148148148148,0.101851851851852,0,0,0,0,93,51,39,0,0,1,0,0,0,43.599858,90.815226,59.492849832948,51.239050315328,71.7273847005526
"22",19402,2010,53005,1.01270578255648,1.0673711243575,0.956095902803092,365,0.923287671232877,0.0767123287671233,0,0,0,0,76,45,20,0,0,0,0,0.953424657534246,0.0465753424657534,46.228072,119.516864,59.492849832948,51.239050315328,71.7273847005526
"23",19403,2010,39157,1.02619773583789,0.992865037321008,1.06639707682357,360,0.952777777777778,0.0416666666666667,0.00555555555555556,0,0,0,115,39,14,0,0,0,1,0,0,40.447441,81.471157,59.492849832948,51.239050315328,71.7273847005526
