"","Unnamed..0","Year","FIPS","combined_mort_y","female_mort_y","male_mort_y","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.Sensitive.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","Ninetieth.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.SO2","Days.PM2.5","Days.PM10","Latitude","Longitude","mean_mort_c","mean_mort_f","mean_mort_m"
"1",11543,2000,12089,69.1148407771687,42.9629660628035,108.365192289894,363,0.716253443526171,0.18732782369146,0.09366391184573,0.00275482093663912,0,0,200,99,29,0,0,0,0.62534435261708,0,0.37465564738292,30.605926,81.764929,59.9244037002584,48.1552302815907,79.5938390496298
"2",11544,2000,22073,65.4000394619693,36.4375833121839,108.572544889936,366,0.655737704918033,0.251366120218579,0.087431693989071,0.00546448087431694,0,0,174,100,40,0,0,0.773224043715847,0.00546448087431694,0.221311475409836,0,32.477495,92.154798,59.9244037002584,48.1552302815907,79.5938390496298
"3",11545,2000,5113,74.1877245170623,49.2427271547761,109.182314228912,125,0.48,0.52,0,0,0,0,85,69,51,0,0,0,0,1,0,34.490915,94.230884,59.9244037002584,48.1552302815907,79.5938390496298
"4",11546,2000,13089,72.9169136197042,49.581287834833,108.619767612262,366,0.193989071038251,0.620218579234973,0.133879781420765,0.0355191256830601,0.0163934426229508,0,233,133,67,0,0.0491803278688525,0.286885245901639,0,0.66120218579235,0.00273224043715847,33.770661,84.226343,59.9244037002584,48.1552302815907,79.5938390496298
"5",11547,2000,51195,67.6947020705404,40.0604289886742,108.687422550994,41,1,0,0,0,0,0,40,30,19,0,0,0,0,0,1,36.974561,82.62156,59.9244037002584,48.1552302815907,79.5938390496298
"6",11548,2000,37001,73.7423552240583,49.8843198793816,108.467850611649,104,0.355769230769231,0.634615384615385,0.00961538461538462,0,0,0,104,76,56,0,0,0,0,1,0,36.041974,79.399935,59.9244037002584,48.1552302815907,79.5938390496298
"7",11549,2000,30031,70.7770710148057,44.9102568518954,108.242452990814,337,0.913946587537092,0.0741839762611276,0.00593471810089021,0.00593471810089021,0,0,167,45,11,0.587537091988131,0,0,0,0.275964391691395,0.136498516320475,45.535559,111.173443,59.9244037002584,48.1552302815907,79.5938390496298
"8",11550,2000,8069,64.9383373218076,31.2364798918716,108.860180153011,366,0.576502732240437,0.363387978142077,0.0546448087431694,0.00546448087431694,0,0,159,90,47,0.00546448087431694,0,0.931693989071038,0,0.0601092896174863,0.00273224043715847,40.663091,105.482131,59.9244037002584,48.1552302815907,79.5938390496298
"9",11551,2000,29093,64.4701251119646,36.3350196414703,107.517899695838,366,0.565573770491803,0.101092896174863,0.174863387978142,0.158469945355191,0,0,200,176,36,0,0,0,1,0,0,37.62596,90.699627,59.9244037002584,48.1552302815907,79.5938390496298
"10",11552,2000,20133,60.6999871809478,48.3249738780133,81.1034759327373,59,0.966101694915254,0.0338983050847458,0,0,0,0,64,36,20,0,0,0,0,0,1,37.564283,95.315683,59.9244037002584,48.1552302815907,79.5938390496298
